date,region,type,first_dose,second_dose
2021-02-20,Flanders,Moderna,3,45
2021-02-20,Flanders,AstraZeneca/Oxford,2026,0
2021-02-20,Wallonia,,0,0
2021-02-20,Wallonia,Pfizer/BioNTech,9,102
2021-02-20,Wallonia,Moderna,0,36
2021-02-20,Wallonia,AstraZeneca/Oxford,5,0
2021-02-20,Brussels,,0,0
2021-02-20,Brussels,Pfizer/BioNTech,9,11
2021-02-20,Brussels,Moderna,0,115
2021-02-20,Brussels,AstraZeneca/Oxford,232,0
2021-02-20,Ostbelgien,,0,0
2021-02-20,Ostbelgien,Pfizer/BioNTech,0,1
2021-02-20,Ostbelgien,Moderna,0,0
2021-02-20,Ostbelgien,AstraZeneca/Oxford,0,0
2021-02-21,,Pfizer/BioNTech,7,1
2021-02-21,,Moderna,0,0
2021-02-21,,AstraZeneca/Oxford,0,0
2021-02-21,Flanders,,0,0
2021-02-21,Flanders,Pfizer/BioNTech,1320,178
2021-02-21,Flanders,Moderna,0,10
2021-02-21,Flanders,AstraZeneca/Oxford,545,0
2021-02-21,Wallonia,,0,0
2021-02-21,Wallonia,Pfizer/BioNTech,12,56
2021-02-21,Wallonia,Moderna,1,1
2021-02-21,Wallonia,AstraZeneca/Oxford,0,0
2021-02-21,Brussels,,0,0
2021-02-21,Brussels,Pfizer/BioNTech,2,7
2021-02-21,Brussels,Moderna,0,11
2021-02-21,Brussels,AstraZeneca/Oxford,2,0
2021-02-21,Ostbelgien,,0,0
2021-02-21,Ostbelgien,Pfizer/BioNTech,0,0
2021-02-21,Ostbelgien,Moderna,0,0
2021-02-21,Ostbelgien,AstraZeneca/Oxford,0,0
2021-02-22,,Pfizer/BioNTech,36,13
2021-02-22,,Moderna,1,0
2021-02-22,,AstraZeneca/Oxford,4,0
2021-02-22,Flanders,,0,0
2021-02-22,Flanders,Pfizer/BioNTech,3952,1652
2021-02-22,Flanders,Moderna,1,75
2021-02-22,Flanders,AstraZeneca/Oxford,4220,0
2021-02-22,Wallonia,,0,0
2021-02-22,Wallonia,Pfizer/BioNTech,848,684
2021-02-22,Wallonia,Moderna,0,159
2021-02-22,Wallonia,AstraZeneca/Oxford,187,0
2021-02-22,Brussels,,0,0
2021-02-22,Brussels,Pfizer/BioNTech,277,138
2021-02-22,Brussels,Moderna,97,58
2021-02-22,Brussels,AstraZeneca/Oxford,94,0
2021-02-22,Ostbelgien,,0,0
2021-02-22,Ostbelgien,Pfizer/BioNTech,3,34
2021-02-22,Ostbelgien,Moderna,0,0
2021-02-22,Ostbelgien,AstraZeneca/Oxford,1,0
2021-02-23,,Pfizer/BioNTech,82,59
2021-02-23,,Moderna,1,2
2021-02-23,,AstraZeneca/Oxford,11,0
2021-02-23,Flanders,,7,0
2021-02-23,Flanders,Pfizer/BioNTech,2591,3736
2021-02-23,Flanders,Moderna,17,263
2021-02-23,Flanders,AstraZeneca/Oxford,7303,0
2021-02-23,Wallonia,,0,0
2021-02-23,Wallonia,Pfizer/BioNTech,1058,2732
2021-02-23,Wallonia,Moderna,2,370
2021-02-23,Wallonia,AstraZeneca/Oxford,564,0
2021-02-23,Brussels,,0,0
2021-02-23,Brussels,Pfizer/BioNTech,383,355
2021-02-23,Brussels,Moderna,92,73
2021-02-23,Brussels,AstraZeneca/Oxford,60,0
2021-02-23,Ostbelgien,,0,0
2021-02-23,Ostbelgien,Pfizer/BioNTech,1,139
2021-02-23,Ostbelgien,Moderna,0,0
2021-02-23,Ostbelgien,AstraZeneca/Oxford,0,0
2021-02-24,,Pfizer/BioNTech,51,48
2021-02-24,,Moderna,3,1
2021-02-24,,AstraZeneca/Oxford,7,0
2021-02-24,Flanders,,9,0
2021-02-24,Flanders,Pfizer/BioNTech,6813,3056
2021-02-24,Flanders,Moderna,7,52
2021-02-24,Flanders,AstraZeneca/Oxford,4552,0
2021-02-24,Wallonia,,0,0
2021-02-24,Wallonia,Pfizer/BioNTech,1506,3765
2021-02-24,Wallonia,Moderna,7,164
2021-02-24,Wallonia,AstraZeneca/Oxford,979,0
2021-02-24,Brussels,,0,0
2021-02-24,Brussels,Pfizer/BioNTech,729,944
2021-02-24,Brussels,Moderna,88,77
2021-02-24,Brussels,AstraZeneca/Oxford,75,0
2021-02-24,Ostbelgien,,0,0
2021-02-24,Ostbelgien,Pfizer/BioNTech,2,87
2021-02-24,Ostbelgien,Moderna,0,0
2021-02-24,Ostbelgien,AstraZeneca/Oxford,0,0
2021-02-25,,Pfizer/BioNTech,56,50
2021-02-25,,Moderna,0,1
2021-02-25,,AstraZeneca/Oxford,5,0
2021-02-25,Flanders,,0,0
2021-02-25,Flanders,Pfizer/BioNTech,13490,4207
2021-02-25,Flanders,Moderna,24,61
2021-02-25,Flanders,AstraZeneca/Oxford,4177,0
2021-02-25,Wallonia,,2,0
2021-02-25,Wallonia,Pfizer/BioNTech,1721,3605
2021-02-25,Wallonia,Moderna,3,121
2021-02-25,Wallonia,AstraZeneca/Oxford,2125,0
2021-02-25,Brussels,,0,0
2021-02-25,Brussels,Pfizer/BioNTech,742,617
2021-02-25,Brussels,Moderna,23,60
2021-02-25,Brussels,AstraZeneca/Oxford,208,0
2021-02-25,Ostbelgien,,0,0
2021-02-25,Ostbelgien,Pfizer/BioNTech,51,173
2021-02-25,Ostbelgien,Moderna,0,1
2021-02-25,Ostbelgien,AstraZeneca/Oxford,0,0
2021-02-26,,Pfizer/BioNTech,86,49
2021-02-26,,Moderna,0,0
2021-02-26,,AstraZeneca/Oxford,4,0
2021-02-26,Flanders,,20,0
2021-02-26,Flanders,Pfizer/BioNTech,13706,2541
2021-02-26,Flanders,Moderna,0,37
2021-02-26,Flanders,AstraZeneca/Oxford,4894,0
2021-02-26,Wallonia,,0,0
2021-02-26,Wallonia,Pfizer/BioNTech,2679,3374
2021-02-26,Wallonia,Moderna,0,90
2021-02-26,Wallonia,AstraZeneca/Oxford,2010,2
2021-02-26,Brussels,,0,0
2021-02-26,Brussels,Pfizer/BioNTech,1083,521
2021-02-26,Brussels,Moderna,3,58
2021-02-26,Brussels,AstraZeneca/Oxford,339,0
2021-02-26,Ostbelgien,,0,0
2021-02-26,Ostbelgien,Pfizer/BioNTech,184,11
2021-02-26,Ostbelgien,Moderna,0,1
2021-02-26,Ostbelgien,AstraZeneca/Oxford,2,0
2021-02-27,,Pfizer/BioNTech,5,0
2021-02-27,,Moderna,4,0
2021-02-27,,AstraZeneca/Oxford,0,0
2021-02-27,Flanders,,9,0
2021-02-27,Flanders,Pfizer/BioNTech,1293,568
2021-02-27,Flanders,Moderna,1,35
2021-02-27,Flanders,AstraZeneca/Oxford,1065,0
2021-02-27,Wallonia,,0,0
2021-02-27,Wallonia,Pfizer/BioNTech,71,97
2021-02-27,Wallonia,Moderna,3,9
2021-02-27,Wallonia,AstraZeneca/Oxford,623,0
2021-02-27,Brussels,,0,0
2021-02-27,Brussels,Pfizer/BioNTech,54,5
2021-02-27,Brussels,Moderna,53,48
2021-02-27,Brussels,AstraZeneca/Oxford,421,0
2021-02-27,Ostbelgien,,0,0
2021-02-27,Ostbelgien,Pfizer/BioNTech,0,6
2021-02-27,Ostbelgien,Moderna,0,0
2021-02-27,Ostbelgien,AstraZeneca/Oxford,0,0
2021-02-28,,Pfizer/BioNTech,0,1
2021-02-28,,Moderna,0,1
2021-02-28,,AstraZeneca/Oxford,0,0
2021-02-28,Flanders,,0,0
2021-02-28,Flanders,Pfizer/BioNTech,410,118
2021-02-28,Flanders,Moderna,6,113
2021-02-28,Flanders,AstraZeneca/Oxford,115,0
2021-02-28,Wallonia,,0,0
2021-02-28,Wallonia,Pfizer/BioNTech,42,0
2021-02-28,Wallonia,Moderna,0,3
2021-02-28,Wallonia,AstraZeneca/Oxford,4,0
2021-02-28,Brussels,,0,0
2021-02-28,Brussels,Pfizer/BioNTech,5,1
2021-02-28,Brussels,Moderna,1,8
2021-02-28,Brussels,AstraZeneca/Oxford,0,0
2021-02-28,Ostbelgien,,0,0
2021-02-28,Ostbelgien,Pfizer/BioNTech,0,1
2021-02-28,Ostbelgien,Moderna,0,0
2021-02-28,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-01,,Pfizer/BioNTech,29,21
2021-03-01,,Moderna,1,3
2021-03-01,,AstraZeneca/Oxford,5,0
2021-03-01,Flanders,,0,0
2021-03-01,Flanders,Pfizer/BioNTech,3510,817
2021-03-01,Flanders,Moderna,392,1240
2021-03-01,Flanders,AstraZeneca/Oxford,2581,0
2021-03-01,Wallonia,,0,0
2021-03-01,Wallonia,Pfizer/BioNTech,1079,437
2021-03-01,Wallonia,Moderna,7,4
2021-03-01,Wallonia,AstraZeneca/Oxford,2091,0
2021-03-01,Brussels,,0,0
2021-03-01,Brussels,Pfizer/BioNTech,187,169
2021-03-01,Brussels,Moderna,196,13
2021-03-01,Brussels,AstraZeneca/Oxford,542,1
2021-03-01,Ostbelgien,,0,0
2021-03-01,Ostbelgien,Pfizer/BioNTech,39,1
2021-03-01,Ostbelgien,Moderna,0,0
2021-03-01,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-02,,Pfizer/BioNTech,29,37
2021-03-02,,Moderna,0,21
2021-03-02,,AstraZeneca/Oxford,21,0
2021-03-02,Flanders,,9,0
2021-03-02,Flanders,Pfizer/BioNTech,3589,830
2021-03-02,Flanders,Moderna,156,2291
2021-03-02,Flanders,AstraZeneca/Oxford,7568,1
2021-03-02,Wallonia,,0,0
2021-03-02,Wallonia,Pfizer/BioNTech,1088,3022
2021-03-02,Wallonia,Moderna,76,214
2021-03-02,Wallonia,AstraZeneca/Oxford,2537,1
2021-03-02,Brussels,,0,0
2021-03-02,Brussels,Pfizer/BioNTech,645,287
2021-03-02,Brussels,Moderna,202,57
2021-03-02,Brussels,AstraZeneca/Oxford,679,0
2021-03-02,Ostbelgien,,0,0
2021-03-02,Ostbelgien,Pfizer/BioNTech,26,3
2021-03-02,Ostbelgien,Moderna,0,0
2021-03-02,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-03,,Pfizer/BioNTech,63,28
2021-03-03,,Moderna,8,14
2021-03-03,,AstraZeneca/Oxford,17,0
2021-03-03,Flanders,,3,0
2021-03-03,Flanders,Pfizer/BioNTech,8621,1168
2021-03-03,Flanders,Moderna,841,1056
2021-03-03,Flanders,AstraZeneca/Oxford,6083,1
2021-03-03,Wallonia,,0,0
2021-03-03,Wallonia,Pfizer/BioNTech,1637,2824
2021-03-03,Wallonia,Moderna,392,335
2021-03-03,Wallonia,AstraZeneca/Oxford,3127,2
2021-03-03,Brussels,,0,0
2021-03-03,Brussels,Pfizer/BioNTech,1669,313
2021-03-03,Brussels,Moderna,232,150
2021-03-03,Brussels,AstraZeneca/Oxford,1011,0
2021-03-03,Ostbelgien,,0,0
2021-03-03,Ostbelgien,Pfizer/BioNTech,18,93
2021-03-03,Ostbelgien,Moderna,0,0
2021-03-03,Ostbelgien,AstraZeneca/Oxford,7,0
2021-03-04,,Pfizer/BioNTech,510,101
2021-03-04,,Moderna,11,22
2021-03-04,,AstraZeneca/Oxford,44,0
2021-03-04,Flanders,,0,0
2021-03-04,Flanders,Pfizer/BioNTech,14077,1386
2021-03-04,Flanders,Moderna,2501,856
2021-03-04,Flanders,AstraZeneca/Oxford,11843,1
2021-03-04,Wallonia,,0,0
2021-03-04,Wallonia,Pfizer/BioNTech,4922,4550
2021-03-04,Wallonia,Moderna,281,710
2021-03-04,Wallonia,AstraZeneca/Oxford,3590,1
2021-03-04,Brussels,,0,0
2021-03-04,Brussels,Pfizer/BioNTech,1595,279
2021-03-04,Brussels,Moderna,271,191
2021-03-04,Brussels,AstraZeneca/Oxford,937,0
2021-03-04,Ostbelgien,,0,0
2021-03-04,Ostbelgien,Pfizer/BioNTech,2,5
2021-03-04,Ostbelgien,Moderna,7,309
2021-03-04,Ostbelgien,AstraZeneca/Oxford,2,0
2021-03-05,,Pfizer/BioNTech,703,195
2021-03-05,,Moderna,18,23
2021-03-05,,AstraZeneca/Oxford,48,0
2021-03-05,Flanders,,3,0
2021-03-05,Flanders,Pfizer/BioNTech,10011,1235
2021-03-05,Flanders,Moderna,2697,810
2021-03-05,Flanders,AstraZeneca/Oxford,11089,1
2021-03-05,Wallonia,,0,0
2021-03-05,Wallonia,Pfizer/BioNTech,6008,3258
2021-03-05,Wallonia,Moderna,233,475
2021-03-05,Wallonia,AstraZeneca/Oxford,4296,1
2021-03-05,Brussels,,0,0
2021-03-05,Brussels,Pfizer/BioNTech,517,182
2021-03-05,Brussels,Moderna,401,45
2021-03-05,Brussels,AstraZeneca/Oxford,1325,0
2021-03-05,Ostbelgien,,0,0
2021-03-05,Ostbelgien,Pfizer/BioNTech,22,142
2021-03-05,Ostbelgien,Moderna,0,4
2021-03-05,Ostbelgien,AstraZeneca/Oxford,2,0
2021-03-06,,Pfizer/BioNTech,25,1
2021-03-06,,Moderna,0,2
2021-03-06,,AstraZeneca/Oxford,8,0
2021-03-06,Flanders,,3,0
2021-03-06,Flanders,Pfizer/BioNTech,2642,119
2021-03-06,Flanders,Moderna,204,27
2021-03-06,Flanders,AstraZeneca/Oxford,2067,0
2021-03-06,Wallonia,,0,0
2021-03-06,Wallonia,Pfizer/BioNTech,512,153
2021-03-06,Wallonia,Moderna,1,21
2021-03-06,Wallonia,AstraZeneca/Oxford,1198,0
2021-03-06,Brussels,,0,0
2021-03-06,Brussels,Pfizer/BioNTech,88,33
2021-03-06,Brussels,Moderna,9,231
2021-03-06,Brussels,AstraZeneca/Oxford,882,0
2021-03-06,Ostbelgien,,0,0
2021-03-06,Ostbelgien,Pfizer/BioNTech,0,4
2021-03-06,Ostbelgien,Moderna,0,0
2021-03-06,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-07,,Pfizer/BioNTech,5,0
2021-03-07,,Moderna,0,0
2021-03-07,,AstraZeneca/Oxford,0,0
2021-03-07,Flanders,,0,0
2021-03-07,Flanders,Pfizer/BioNTech,930,42
2021-03-07,Flanders,Moderna,0,109
2021-03-07,Flanders,AstraZeneca/Oxford,229,0
2021-03-07,Wallonia,,0,0
2021-03-07,Wallonia,Pfizer/BioNTech,118,26
2021-03-07,Wallonia,Moderna,0,0
2021-03-07,Wallonia,AstraZeneca/Oxford,5,0
2021-03-07,Brussels,,0,0
2021-03-07,Brussels,Pfizer/BioNTech,7,0
2021-03-07,Brussels,Moderna,0,0
2021-03-07,Brussels,AstraZeneca/Oxford,0,0
2021-03-07,Ostbelgien,,0,0
2021-03-07,Ostbelgien,Pfizer/BioNTech,0,0
2021-03-07,Ostbelgien,Moderna,0,0
2021-03-07,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-08,,Pfizer/BioNTech,62,5
2021-03-08,,Moderna,2,14
2021-03-08,,AstraZeneca/Oxford,16,0
2021-03-08,Flanders,,0,0
2021-03-08,Flanders,Pfizer/BioNTech,2623,561
2021-03-08,Flanders,Moderna,836,231
2021-03-08,Flanders,AstraZeneca/Oxford,3669,0
2021-03-08,Wallonia,,0,0
2021-03-08,Wallonia,Pfizer/BioNTech,1404,694
2021-03-08,Wallonia,Moderna,16,241
2021-03-08,Wallonia,AstraZeneca/Oxford,4999,0
2021-03-08,Brussels,,0,0
2021-03-08,Brussels,Pfizer/BioNTech,335,83
2021-03-08,Brussels,Moderna,321,129
2021-03-08,Brussels,AstraZeneca/Oxford,959,0
2021-03-08,Ostbelgien,,0,0
2021-03-08,Ostbelgien,Pfizer/BioNTech,4,1
2021-03-08,Ostbelgien,Moderna,0,1
2021-03-08,Ostbelgien,AstraZeneca/Oxford,4,0
2021-03-09,,Pfizer/BioNTech,24,14
2021-03-09,,Moderna,7,47
2021-03-09,,AstraZeneca/Oxford,30,0
2021-03-09,Flanders,,5,0
2021-03-09,Flanders,Pfizer/BioNTech,2383,1646
2021-03-09,Flanders,Moderna,929,2052
2021-03-09,Flanders,AstraZeneca/Oxford,9321,1
2021-03-09,Wallonia,,0,0
2021-03-09,Wallonia,Pfizer/BioNTech,1995,1697
2021-03-09,Wallonia,Moderna,79,896
2021-03-09,Wallonia,AstraZeneca/Oxford,4889,0
2021-03-09,Brussels,,0,0
2021-03-09,Brussels,Pfizer/BioNTech,622,360
2021-03-09,Brussels,Moderna,417,260
2021-03-09,Brussels,AstraZeneca/Oxford,795,0
2021-03-09,Ostbelgien,,0,0
2021-03-09,Ostbelgien,Pfizer/BioNTech,21,44
2021-03-09,Ostbelgien,Moderna,0,6
2021-03-09,Ostbelgien,AstraZeneca/Oxford,3,0
2021-03-10,,Pfizer/BioNTech,27,26
2021-03-10,,Moderna,12,36
2021-03-10,,AstraZeneca/Oxford,30,0
2021-03-10,Flanders,,7,0
2021-03-10,Flanders,Pfizer/BioNTech,6580,4274
2021-03-10,Flanders,Moderna,723,933
2021-03-10,Flanders,AstraZeneca/Oxford,8737,1
2021-03-10,Wallonia,,0,0
2021-03-10,Wallonia,Pfizer/BioNTech,2841,1563
2021-03-10,Wallonia,Moderna,118,1194
2021-03-10,Wallonia,AstraZeneca/Oxford,5457,1
2021-03-10,Brussels,,0,0
2021-03-10,Brussels,Pfizer/BioNTech,855,589
2021-03-10,Brussels,Moderna,467,227
2021-03-10,Brussels,AstraZeneca/Oxford,818,0
2021-03-10,Ostbelgien,,0,0
2021-03-10,Ostbelgien,Pfizer/BioNTech,3,166
2021-03-10,Ostbelgien,Moderna,0,2
2021-03-10,Ostbelgien,AstraZeneca/Oxford,2,0
2021-03-11,,Pfizer/BioNTech,271,17
2021-03-11,,Moderna,11,54
2021-03-11,,AstraZeneca/Oxford,48,0
2021-03-11,Flanders,,0,0
2021-03-11,Flanders,Pfizer/BioNTech,14066,5074
2021-03-11,Flanders,Moderna,559,485
2021-03-11,Flanders,AstraZeneca/Oxford,14106,3
2021-03-11,Wallonia,,0,0
2021-03-11,Wallonia,Pfizer/BioNTech,6600,2524
2021-03-11,Wallonia,Moderna,252,958
2021-03-11,Wallonia,AstraZeneca/Oxford,4879,0
2021-03-11,Brussels,,0,0
2021-03-11,Brussels,Pfizer/BioNTech,2323,520
2021-03-11,Brussels,Moderna,522,130
2021-03-11,Brussels,AstraZeneca/Oxford,180,0
2021-03-11,Ostbelgien,,0,0
2021-03-11,Ostbelgien,Pfizer/BioNTech,22,128
2021-03-11,Ostbelgien,Moderna,0,3
2021-03-11,Ostbelgien,AstraZeneca/Oxford,7,0
2021-03-12,,Pfizer/BioNTech,933,96
2021-03-12,,Moderna,14,64
2021-03-12,,AstraZeneca/Oxford,38,0
2021-03-12,Flanders,,5,0
2021-03-12,Flanders,Pfizer/BioNTech,5588,8601
2021-03-12,Flanders,Moderna,244,403
2021-03-12,Flanders,AstraZeneca/Oxford,9062,1
2021-03-12,Wallonia,,0,0
2021-03-12,Wallonia,Pfizer/BioNTech,7152,2445
2021-03-12,Wallonia,Moderna,210,830
2021-03-12,Wallonia,AstraZeneca/Oxford,4903,0
2021-03-12,Brussels,,0,0
2021-03-12,Brussels,Pfizer/BioNTech,1104,431
2021-03-12,Brussels,Moderna,467,174
2021-03-12,Brussels,AstraZeneca/Oxford,824,0
2021-03-12,Ostbelgien,,0,0
2021-03-12,Ostbelgien,Pfizer/BioNTech,19,205
2021-03-12,Ostbelgien,Moderna,19,95
2021-03-12,Ostbelgien,AstraZeneca/Oxford,7,0
2021-03-13,,Pfizer/BioNTech,80,8
2021-03-13,,Moderna,0,0
2021-03-13,,AstraZeneca/Oxford,7,0
2021-03-13,Flanders,,5,0
2021-03-13,Flanders,Pfizer/BioNTech,799,1930
2021-03-13,Flanders,Moderna,0,0
2021-03-13,Flanders,AstraZeneca/Oxford,3724,0
2021-03-13,Wallonia,,0,0
2021-03-13,Wallonia,Pfizer/BioNTech,413,102
2021-03-13,Wallonia,Moderna,0,0
2021-03-13,Wallonia,AstraZeneca/Oxford,1475,0
2021-03-13,Brussels,,0,0
2021-03-13,Brussels,Pfizer/BioNTech,289,8
2021-03-13,Brussels,Moderna,0,0
2021-03-13,Brussels,AstraZeneca/Oxford,751,0
2021-03-13,Ostbelgien,,0,0
2021-03-13,Ostbelgien,Pfizer/BioNTech,0,0
2021-03-13,Ostbelgien,Moderna,0,0
2021-03-13,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-14,,Pfizer/BioNTech,1,6
2021-03-14,,Moderna,0,0
2021-03-14,,AstraZeneca/Oxford,0,0
2021-03-14,Flanders,,0,0
2021-03-14,Flanders,Pfizer/BioNTech,24,1258
2021-03-14,Flanders,Moderna,0,1
2021-03-14,Flanders,AstraZeneca/Oxford,115,0
2021-03-14,Wallonia,,0,0
2021-03-14,Wallonia,Pfizer/BioNTech,1,4
2021-03-14,Wallonia,Moderna,0,0
2021-03-14,Wallonia,AstraZeneca/Oxford,0,0
2021-03-14,Brussels,,0,0
2021-03-14,Brussels,Pfizer/BioNTech,1,3
2021-03-14,Brussels,Moderna,0,0
2021-03-14,Brussels,AstraZeneca/Oxford,0,0
2021-03-14,Ostbelgien,,0,0
2021-03-14,Ostbelgien,Pfizer/BioNTech,0,0
2021-03-14,Ostbelgien,Moderna,0,0
2021-03-14,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-15,,Pfizer/BioNTech,30,25
2021-03-15,,Moderna,16,9
2021-03-15,,AstraZeneca/Oxford,59,0
2021-03-15,Flanders,,1,0
2021-03-15,Flanders,Pfizer/BioNTech,1075,3283
2021-03-15,Flanders,Moderna,295,7
2021-03-15,Flanders,AstraZeneca/Oxford,8757,1
2021-03-15,Wallonia,,0,0
2021-03-15,Wallonia,Pfizer/BioNTech,2284,815
2021-03-15,Wallonia,Moderna,2647,175
2021-03-15,Wallonia,AstraZeneca/Oxford,9168,3
2021-03-15,Brussels,,0,0
2021-03-15,Brussels,Pfizer/BioNTech,73,238
2021-03-15,Brussels,Moderna,499,62
2021-03-15,Brussels,AstraZeneca/Oxford,862,0
2021-03-15,Ostbelgien,,0,0
2021-03-15,Ostbelgien,Pfizer/BioNTech,1,1
2021-03-15,Ostbelgien,Moderna,1,0
2021-03-15,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-16,,Pfizer/BioNTech,48,43
2021-03-16,,Moderna,9,11
2021-03-16,,AstraZeneca/Oxford,41,0
2021-03-16,Flanders,,4,0
2021-03-16,Flanders,Pfizer/BioNTech,1205,2666
2021-03-16,Flanders,Moderna,176,6
2021-03-16,Flanders,AstraZeneca/Oxford,20809,1
2021-03-16,Wallonia,,0,0
2021-03-16,Wallonia,Pfizer/BioNTech,5356,914
2021-03-16,Wallonia,Moderna,2736,111
2021-03-16,Wallonia,AstraZeneca/Oxford,9485,1
2021-03-16,Brussels,,0,0
2021-03-16,Brussels,Pfizer/BioNTech,506,365
2021-03-16,Brussels,Moderna,282,49
2021-03-16,Brussels,AstraZeneca/Oxford,1728,0
2021-03-16,Ostbelgien,,0,0
2021-03-16,Ostbelgien,Pfizer/BioNTech,9,0
2021-03-16,Ostbelgien,Moderna,0,0
2021-03-16,Ostbelgien,AstraZeneca/Oxford,75,0
2021-03-17,,Pfizer/BioNTech,21,32
2021-03-17,,Moderna,13,1
2021-03-17,,AstraZeneca/Oxford,31,0
2021-03-17,Flanders,,0,0
2021-03-17,Flanders,Pfizer/BioNTech,1404,6717
2021-03-17,Flanders,Moderna,112,6
2021-03-17,Flanders,AstraZeneca/Oxford,15346,0
2021-03-17,Wallonia,,0,0
2021-03-17,Wallonia,Pfizer/BioNTech,6056,1133
2021-03-17,Wallonia,Moderna,2839,2
2021-03-17,Wallonia,AstraZeneca/Oxford,10231,3
2021-03-17,Brussels,,0,0
2021-03-17,Brussels,Pfizer/BioNTech,712,771
2021-03-17,Brussels,Moderna,420,48
2021-03-17,Brussels,AstraZeneca/Oxford,1779,0
2021-03-17,Ostbelgien,,0,0
2021-03-17,Ostbelgien,Pfizer/BioNTech,145,0
2021-03-17,Ostbelgien,Moderna,3,0
2021-03-17,Ostbelgien,AstraZeneca/Oxford,12,0
2021-03-18,,Pfizer/BioNTech,147,51
2021-03-18,,Moderna,10,1
2021-03-18,,AstraZeneca/Oxford,27,0
2021-03-18,Flanders,,0,0
2021-03-18,Flanders,Pfizer/BioNTech,3058,13799
2021-03-18,Flanders,Moderna,162,1
2021-03-18,Flanders,AstraZeneca/Oxford,27557,3
2021-03-18,Wallonia,,0,0
2021-03-18,Wallonia,Pfizer/BioNTech,8928,1713
2021-03-18,Wallonia,Moderna,3675,0
2021-03-18,Wallonia,AstraZeneca/Oxford,9745,2
2021-03-18,Brussels,,0,0
2021-03-18,Brussels,Pfizer/BioNTech,2476,842
2021-03-18,Brussels,Moderna,554,64
2021-03-18,Brussels,AstraZeneca/Oxford,1509,0
2021-03-18,Ostbelgien,,0,0
2021-03-18,Ostbelgien,Pfizer/BioNTech,125,46
2021-03-18,Ostbelgien,Moderna,3,0
2021-03-18,Ostbelgien,AstraZeneca/Oxford,65,0
2021-03-19,,Pfizer/BioNTech,605,79
2021-03-19,,Moderna,6,0
2021-03-19,,AstraZeneca/Oxford,29,0
2021-03-19,Flanders,,0,0
2021-03-19,Flanders,Pfizer/BioNTech,3183,14623
2021-03-19,Flanders,Moderna,182,113
2021-03-19,Flanders,AstraZeneca/Oxford,15570,0
2021-03-19,Wallonia,,0,0
2021-03-19,Wallonia,Pfizer/BioNTech,10667,2633
2021-03-19,Wallonia,Moderna,3373,0
2021-03-19,Wallonia,AstraZeneca/Oxford,11259,0
2021-03-19,Brussels,,0,0
2021-03-19,Brussels,Pfizer/BioNTech,927,945
2021-03-19,Brussels,Moderna,698,122
2021-03-19,Brussels,AstraZeneca/Oxford,1797,0
2021-03-19,Ostbelgien,,0,0
2021-03-19,Ostbelgien,Pfizer/BioNTech,311,172
2021-03-19,Ostbelgien,Moderna,6,0
2021-03-19,Ostbelgien,AstraZeneca/Oxford,7,0
2021-03-20,,Pfizer/BioNTech,87,2
2021-03-20,,Moderna,11,0
2021-03-20,,AstraZeneca/Oxford,16,0
2021-03-20,Flanders,,3,0
2021-03-20,Flanders,Pfizer/BioNTech,739,1244
2021-03-20,Flanders,Moderna,32,2
2021-03-20,Flanders,AstraZeneca/Oxford,5564,0
2021-03-20,Wallonia,,0,0
2021-03-20,Wallonia,Pfizer/BioNTech,4668,69
2021-03-20,Wallonia,Moderna,2652,0
2021-03-20,Wallonia,AstraZeneca/Oxford,5984,0
2021-03-20,Brussels,,0,0
2021-03-20,Brussels,Pfizer/BioNTech,22,26
2021-03-20,Brussels,Moderna,74,1
2021-03-20,Brussels,AstraZeneca/Oxford,609,0
2021-03-20,Ostbelgien,,0,0
2021-03-20,Ostbelgien,Pfizer/BioNTech,320,0
2021-03-20,Ostbelgien,Moderna,5,0
2021-03-20,Ostbelgien,AstraZeneca/Oxford,3,0
2021-03-21,,Pfizer/BioNTech,0,3
2021-03-21,,Moderna,0,0
2021-03-21,,AstraZeneca/Oxford,0,0
2021-03-21,Flanders,,0,0
2021-03-21,Flanders,Pfizer/BioNTech,79,492
2021-03-21,Flanders,Moderna,0,0
2021-03-21,Flanders,AstraZeneca/Oxford,299,0
2021-03-21,Wallonia,,0,0
2021-03-21,Wallonia,Pfizer/BioNTech,9,9
2021-03-21,Wallonia,Moderna,0,0
2021-03-21,Wallonia,AstraZeneca/Oxford,2,0
2021-03-21,Brussels,,0,0
2021-03-21,Brussels,Pfizer/BioNTech,3,7
2021-03-21,Brussels,Moderna,0,0
2021-03-21,Brussels,AstraZeneca/Oxford,0,0
2021-03-21,Ostbelgien,,0,0
2021-03-21,Ostbelgien,Pfizer/BioNTech,0,0
2021-03-21,Ostbelgien,Moderna,0,0
2021-03-21,Ostbelgien,AstraZeneca/Oxford,0,0
2021-03-22,,Pfizer/BioNTech,23,30
2021-03-22,,Moderna,32,0
2021-03-22,,AstraZeneca/Oxford,18,0
2021-03-22,Flanders,,0,0
